loan_amnt,term,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,open_acc,missing_amnt
13000, 36 months,3 years,MORTGAGE,66000.0,Verified,Fully Paid,debt_consolidation,TX,17.51,2,11,0
18000, 36 months,10+ years,RENT,102000.0,Verified,Fully Paid,credit_card,CA,16.42,0,13,0
15000, 36 months,2 years,MORTGAGE,53004.0,Not Verified,Fully Paid,debt_consolidation,IL,10.87,0,6,0
15000, 36 months,< 1 year,MORTGAGE,72400.0,Verified,Fully Paid,other,CA,11.85,0,12,0
23600, 36 months,2 years,RENT,54996.0,Verified,Fully Paid,debt_consolidation,LA,16.21,0,6,0
8000, 36 months,2 years,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,KS,15.69,0,6,0
10000, 36 months,< 1 year,RENT,85000.0,Verified,Fully Paid,debt_consolidation,FL,18.31,0,23,0
5500, 36 months,1 year,RENT,43000.0,Not Verified,Fully Paid,credit_card,MA,17.94,1,8,0
9600, 36 months,1 year,MORTGAGE,154008.0,Not Verified,Fully Paid,debt_consolidation,AL,8.75,0,19,0
10000, 36 months,8 years,RENT,85000.0,Verified,Fully Paid,debt_consolidation,NJ,8.6,0,12,0
9000, 36 months,1 year,MORTGAGE,62256.0,Verified,Fully Paid,debt_consolidation,MN,11.3,0,15,0
8000, 36 months,3 years,RENT,36903.0,Verified,Fully Paid,wedding,GA,6.21,0,5,0
10000, 36 months,< 1 year,RENT,50000.0,Verified,Fully Paid,debt_consolidation,GA,8.9,0,6,0
11400, 36 months,< 1 year,MORTGAGE,137000.0,Not Verified,Fully Paid,home_improvement,MI,4.21,0,7,0
7000, 36 months,2 years,RENT,50000.0,Verified,Fully Paid,debt_consolidation,CT,12.77,0,7,0
7000, 36 months,10+ years,MORTGAGE,59147.0,Source Verified,Fully Paid,debt_consolidation,FL,18.2,0,14,0
14000, 36 months,3 years,RENT,145000.0,Verified,Fully Paid,debt_consolidation,CA,8.88,0,8,0
12000, 36 months,1 year,MORTGAGE,65000.0,Not Verified,Charged Off,debt_consolidation,CT,11.76,0,11,0
12000, 36 months,3 years,RENT,45000.0,Not Verified,Fully Paid,credit_card,NJ,17.39,0,14,0
10000, 36 months,2 years,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,FL,22.46,0,17,0
11500, 36 months,9 years,RENT,42000.0,Source Verified,Fully Paid,debt_consolidation,PA,10.89,0,5,0
16750, 36 months,< 1 year,RENT,60000.0,Verified,Charged Off,small_business,CA,21.34,1,9,0
4800, 36 months,1 year,MORTGAGE,79000.0,Verified,Fully Paid,credit_card,CO,17.26,0,17,0
7500, 36 months,5 years,RENT,45000.0,Not Verified,Fully Paid,debt_consolidation,CA,15.84,0,5,0
10750, 36 months,6 years,MORTGAGE,40000.0,Verified,Fully Paid,debt_consolidation,WI,13.2,0,14,0
11000, 36 months,2 years,RENT,54996.0,Verified,Fully Paid,debt_consolidation,CA,7.62,0,10,0
12000, 36 months,8 years,RENT,51996.0,Not Verified,Fully Paid,debt_consolidation,NJ,17.12,0,18,0
9000, 36 months,2 years,MORTGAGE,43500.0,Verified,Fully Paid,debt_consolidation,MD,8.77,0,7,0
5900, 36 months,5 years,RENT,58000.0,Not Verified,Fully Paid,credit_card,IL,5.07,0,12,0
10500, 36 months,3 years,RENT,51504.0,Not Verified,Fully Paid,credit_card,TX,23.49,0,12,0
4000, 36 months,8 years,RENT,50004.0,Not Verified,Fully Paid,debt_consolidation,NJ,17.06,0,6,0
4000, 36 months,< 1 year,MORTGAGE,30000.0,Not Verified,Fully Paid,educational,MI,4.28,0,14,0
1400, 36 months,< 1 year,OWN,4888.0,Not Verified,Fully Paid,vacation,DC,17.68,0,6,1
7500, 36 months,1 year,OWN,47900.0,Source Verified,Fully Paid,debt_consolidation,CO,13.23,0,15,0
21000, 36 months,10+ years,MORTGAGE,130000.0,Verified,Fully Paid,debt_consolidation,IL,8.23,0,16,0
15000, 36 months,1 year,OTHER,65000.0,Source Verified,Fully Paid,credit_card,NY,6.79,0,3,0
7000, 36 months,5 years,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,NJ,6.64,0,7,0
10650, 36 months,4 years,MORTGAGE,55000.0,Not Verified,Fully Paid,credit_card,SC,9.25,0,5,0
14000, 36 months,8 years,MORTGAGE,117000.0,Verified,Fully Paid,other,LA,6.02,0,6,0
6000, 36 months,4 years,RENT,18996.0,Verified,Fully Paid,other,CA,12.32,0,7,0
15000, 36 months,4 years,RENT,122000.0,Verified,Fully Paid,house,FL,4.34,0,11,0
12000, 36 months,2 years,RENT,55000.0,Verified,Fully Paid,debt_consolidation,WA,8.51,0,5,0
17000, 36 months,10+ years,MORTGAGE,26000.0,Verified,Charged Off,wedding,OH,7.8,0,13,0
10000, 36 months,< 1 year,RENT,75000.0,Verified,Fully Paid,debt_consolidation,NJ,13.79,0,21,0
6800, 36 months,4 years,RENT,20000.0,Not Verified,Fully Paid,educational,NJ,14.58,0,10,0
8500, 36 months,8 years,MORTGAGE,69383.0,Verified,Fully Paid,debt_consolidation,MA,22.05,0,11,0
13000, 36 months,10+ years,MORTGAGE,74004.0,Not Verified,Fully Paid,home_improvement,PA,15.31,0,5,0
4200, 36 months,< 1 year,OWN,27852.0,Not Verified,Charged Off,car,PA,10.21,0,14,0
20000, 36 months,10+ years,MORTGAGE,90000.0,Verified,Fully Paid,debt_consolidation,MI,12.15,0,6,0
8000, 36 months,2 years,RENT,60000.0,Verified,Fully Paid,major_purchase,NY,4.46,0,6,0
3500, 36 months,< 1 year,OTHER,27568.0,Not Verified,Charged Off,moving,CA,14.67,1,8,0
16000, 36 months,5 years,MORTGAGE,41004.0,Verified,Fully Paid,debt_consolidation,MO,17.0,0,10,0
5000, 36 months,10+ years,MORTGAGE,50004.0,Not Verified,Fully Paid,home_improvement,HI,1.39,0,4,0
8000, 36 months,3 years,MORTGAGE,75000.0,Verified,Fully Paid,debt_consolidation,KS,13.92,0,8,0
8400, 36 months,5 years,MORTGAGE,153000.0,Not Verified,Fully Paid,home_improvement,CA,0.39,0,7,0
20000, 36 months,10+ years,MORTGAGE,120000.0,Verified,Fully Paid,credit_card,TX,16.77,0,12,0
8000, 36 months,< 1 year,OWN,45000.0,Not Verified,Fully Paid,debt_consolidation,PA,8.32,0,3,0
8000, 36 months,3 years,MORTGAGE,42252.0,Not Verified,Fully Paid,wedding,TX,16.73,0,13,0
8500, 36 months,3 years,RENT,65000.0,Verified,Fully Paid,debt_consolidation,MD,9.18,0,6,0
5000, 36 months,5 years,RENT,85000.0,Not Verified,Fully Paid,house,PA,14.04,0,5,0
9000, 36 months,5 years,RENT,85004.0,Verified,Charged Off,moving,CA,7.19,0,9,0
10000, 36 months,10+ years,MORTGAGE,199000.0,Not Verified,Fully Paid,credit_card,CA,8.36,0,11,0
1800, 36 months,2 years,MORTGAGE,60000.0,Verified,Fully Paid,other,CA,19.82,0,4,0
20000, 36 months,3 years,MORTGAGE,50004.0,Verified,Fully Paid,debt_consolidation,LA,12.46,0,5,0
5000, 36 months,4 years,RENT,70000.0,Verified,Fully Paid,debt_consolidation,CA,16.75,0,10,0
8000, 36 months,1 year,RENT,54000.0,Source Verified,Fully Paid,debt_consolidation,NY,7.0,0,12,0
10000, 36 months,1 year,RENT,46000.0,Verified,Charged Off,debt_consolidation,MA,15.47,0,12,0
15000, 36 months,1 year,RENT,45000.0,Verified,Charged Off,home_improvement,NY,14.51,0,10,0
6000, 36 months,4 years,MORTGAGE,26400.0,Not Verified,Charged Off,debt_consolidation,MD,11.05,0,13,0
8000, 36 months,< 1 year,RENT,20000.0,Source Verified,Fully Paid,debt_consolidation,CA,8.46,0,5,0
12000, 36 months,5 years,RENT,35004.0,Not Verified,Charged Off,credit_card,AZ,11.21,4,11,0
8000, 36 months,< 1 year,RENT,13000.0,Not Verified,Charged Off,educational,CA,0.0,0,5,0
13500, 36 months,3 years,RENT,68000.0,Not Verified,Fully Paid,debt_consolidation,CA,18.72,0,14,0
3200, 36 months,2 years,RENT,30000.0,Not Verified,Fully Paid,other,CA,2.84,0,9,0
5875, 36 months,5 years,RENT,19200.0,Not Verified,Fully Paid,educational,IL,0.56,0,3,0
5000, 36 months,< 1 year,MORTGAGE,59196.0,Not Verified,Fully Paid,other,TX,7.12,0,8,0
6800, 36 months,3 years,MORTGAGE,65000.0,Verified,Charged Off,home_improvement,LA,4.1,0,17,0
15000, 36 months,10+ years,MORTGAGE,73000.0,Not Verified,Fully Paid,debt_consolidation,CO,10.22,0,4,0
21000, 36 months,< 1 year,RENT,48000.0,Verified,Fully Paid,medical,CA,13.38,3,5,0
9000, 36 months,5 years,RENT,100500.0,Verified,Fully Paid,debt_consolidation,FL,8.6,0,7,0
2650, 36 months,1 year,RENT,48000.0,Not Verified,Fully Paid,credit_card,WI,20.8,0,13,0
6500, 36 months,10+ years,MORTGAGE,123996.0,Verified,Fully Paid,home_improvement,OR,8.79,0,8,0
8000, 36 months,10+ years,MORTGAGE,30000.0,Not Verified,Fully Paid,educational,OH,16.8,0,5,0
3600, 36 months,< 1 year,MORTGAGE,15000.0,Not Verified,Fully Paid,car,PA,15.28,0,7,0
7000, 36 months,2 years,MORTGAGE,72500.0,Not Verified,Fully Paid,debt_consolidation,MN,13.41,0,8,0
6000, 36 months,3 years,RENT,48000.0,Source Verified,Fully Paid,debt_consolidation,PA,4.88,0,9,0
3500, 36 months,6 years,OTHER,48732.0,Not Verified,Fully Paid,major_purchase,NV,8.94,0,5,0
3600, 36 months,3 years,MORTGAGE,44000.0,Not Verified,Fully Paid,medical,VA,2.1,0,4,0
12000, 36 months,5 years,RENT,34000.0,Source Verified,Fully Paid,debt_consolidation,TX,23.05,2,13,0
13650, 36 months,1 year,MORTGAGE,54000.0,Verified,Fully Paid,debt_consolidation,IL,23.29,1,16,0
7000, 36 months,2 years,RENT,30000.0,Source Verified,Fully Paid,small_business,WA,13.16,0,5,0
6000, 36 months,5 years,MORTGAGE,95290.0,Not Verified,Charged Off,major_purchase,CA,9.51,0,15,0
6000, 36 months,4 years,MORTGAGE,120000.0,Verified,Fully Paid,debt_consolidation,IL,9.74,0,10,0
4000, 36 months,< 1 year,MORTGAGE,68000.0,Verified,Fully Paid,major_purchase,MI,14.19,0,7,0
10000, 36 months,10+ years,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,PA,21.89,0,8,0
3500, 36 months,10+ years,MORTGAGE,40000.0,Not Verified,Fully Paid,credit_card,OK,8.28,1,6,0
7200, 36 months,2 years,MORTGAGE,87000.0,Verified,Fully Paid,home_improvement,MD,3.61,0,4,0
20000, 36 months,10+ years,MORTGAGE,120000.0,Verified,Fully Paid,debt_consolidation,WA,15.0,2,21,0
4000, 36 months,7 years,OTHER,11389.0,Verified,Fully Paid,debt_consolidation,TX,11.7,0,5,0
6000, 36 months,9 years,RENT,23000.0,Source Verified,Fully Paid,debt_consolidation,AZ,8.82,0,4,0
5000, 36 months,5 years,OWN,24000.0,Not Verified,Fully Paid,debt_consolidation,NJ,15.05,1,5,0
4000, 36 months,2 years,MORTGAGE,66125.0,Verified,Fully Paid,debt_consolidation,CA,3.26,0,3,0
3500, 36 months,4 years,MORTGAGE,40000.0,Source Verified,Fully Paid,home_improvement,CO,5.31,0,8,0
14500, 36 months,< 1 year,RENT,45000.0,Source Verified,Fully Paid,debt_consolidation,FL,24.91,0,10,0
18000, 36 months,10+ years,OTHER,66516.0,Not Verified,Charged Off,debt_consolidation,NY,10.93,0,11,0
4000, 36 months,< 1 year,MORTGAGE,15000.0,Not Verified,Fully Paid,small_business,CA,15.04,0,4,0
14000, 36 months,2 years,OWN,36000.0,Verified,Fully Paid,debt_consolidation,MI,22.83,0,7,0
3800, 36 months,1 year,MORTGAGE,45000.0,Not Verified,Fully Paid,educational,OK,17.01,0,16,0
5600, 36 months,2 years,OWN,65000.0,Not Verified,Fully Paid,vacation,FL,17.13,0,7,0
9000, 36 months,1 year,RENT,53664.0,Not Verified,Fully Paid,major_purchase,MO,24.35,0,10,0
8000, 36 months,2 years,OWN,69996.0,Not Verified,Fully Paid,debt_consolidation,CA,17.3,0,5,0
6800, 36 months,2 years,RENT,38112.0,Not Verified,Fully Paid,debt_consolidation,CO,22.98,0,16,0
15600, 36 months,3 years,RENT,68324.0,Verified,Fully Paid,credit_card,FL,6.73,0,7,0
16000, 36 months,10+ years,RENT,94000.0,Verified,Fully Paid,debt_consolidation,NJ,13.93,0,15,0
5000, 36 months,3 years,MORTGAGE,28000.0,Not Verified,Fully Paid,major_purchase,FL,2.36,0,6,0
10000, 36 months,10+ years,RENT,90000.0,Verified,Fully Paid,debt_consolidation,PA,13.95,0,7,0
12000, 36 months,9 years,MORTGAGE,35000.0,Not Verified,Fully Paid,debt_consolidation,AZ,15.94,0,9,0
14900, 36 months,1 year,RENT,39996.0,Source Verified,Fully Paid,debt_consolidation,CA,16.89,0,12,0
4000, 36 months,7 years,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,CA,18.39,0,9,0
2500, 36 months,5 years,RENT,72000.0,Source Verified,Fully Paid,credit_card,MA,16.3,0,12,0
3000, 36 months,8 years,MORTGAGE,58704.0,Source Verified,Charged Off,major_purchase,IL,7.4,1,5,0
5000, 36 months,5 years,RENT,63500.0,Source Verified,Fully Paid,wedding,GA,22.37,0,11,0
14000, 36 months,1 year,RENT,78000.0,Source Verified,Fully Paid,major_purchase,NJ,11.88,0,8,0
25000, 36 months,4 years,MORTGAGE,285000.0,Verified,Fully Paid,credit_card,OK,14.67,0,12,0
10800, 36 months,2 years,RENT,45996.0,Not Verified,Fully Paid,debt_consolidation,NY,19.05,0,8,0
1750, 36 months,< 1 year,RENT,17000.0,Not Verified,Fully Paid,other,GA,23.65,0,10,0
6500, 36 months,4 years,RENT,84000.0,Not Verified,Fully Paid,other,CT,18.1,0,10,0
2500, 36 months,2 years,RENT,18000.0,Not Verified,Charged Off,credit_card,FL,6.93,0,5,0
24000, 36 months,4 years,RENT,135000.0,Verified,Fully Paid,debt_consolidation,CA,5.72,0,9,0
6000, 36 months,10+ years,MORTGAGE,46000.0,Not Verified,Fully Paid,debt_consolidation,FL,10.64,0,18,0
4800, 36 months,< 1 year,RENT,75000.0,Not Verified,Fully Paid,wedding,CA,9.41,0,10,0
3000, 36 months,< 1 year,RENT,60000.0,Not Verified,Fully Paid,wedding,WA,12.98,0,5,0
6000, 36 months,2 years,RENT,48000.0,Not Verified,Fully Paid,small_business,FL,5.03,0,4,0
2700, 36 months,4 years,MORTGAGE,45000.0,Not Verified,Fully Paid,debt_consolidation,FL,9.17,0,4,0
15000, 36 months,2 years,MORTGAGE,90301.0,Verified,Fully Paid,credit_card,MN,3.77,0,12,0
11000, 36 months,< 1 year,OWN,128004.0,Not Verified,Fully Paid,debt_consolidation,TX,4.13,0,12,0
6000, 36 months,2 years,MORTGAGE,41000.0,Not Verified,Fully Paid,credit_card,FL,11.24,1,7,0
10000, 36 months,10+ years,MORTGAGE,45000.0,Verified,Charged Off,debt_consolidation,SC,11.92,0,11,0
25000, 36 months,4 years,MORTGAGE,450000.0,Verified,Fully Paid,home_improvement,IL,0.13,0,5,0
10000, 36 months,8 years,MORTGAGE,92000.0,Source Verified,Fully Paid,debt_consolidation,GA,2.54,0,9,0
8000, 36 months,< 1 year,MORTGAGE,45000.0,Source Verified,Fully Paid,major_purchase,KY,8.8,0,5,0
7000, 36 months,3 years,RENT,37000.0,Not Verified,Fully Paid,credit_card,FL,23.42,0,12,0
1500, 36 months,10+ years,MORTGAGE,65000.0,Not Verified,Fully Paid,educational,AL,5.94,0,5,0
9000, 36 months,1 year,RENT,62000.0,Verified,Fully Paid,debt_consolidation,CA,23.75,0,7,0
9000, 36 months,4 years,MORTGAGE,84996.0,Verified,Fully Paid,other,MI,0.0,0,7,0
20000, 36 months,2 years,RENT,82654.6,Verified,Charged Off,debt_consolidation,VA,14.94,0,11,0
8000, 36 months,6 years,MORTGAGE,90730.0,Verified,Fully Paid,debt_consolidation,AZ,8.04,0,6,0
4000, 36 months,1 year,MORTGAGE,70500.0,Source Verified,Charged Off,medical,KY,8.19,0,8,0
16000, 36 months,2 years,RENT,57000.0,Verified,Fully Paid,debt_consolidation,CA,5.64,0,4,0
9000, 36 months,1 year,MORTGAGE,92000.0,Not Verified,Fully Paid,small_business,FL,15.85,0,10,0
1200, 36 months,1 year,RENT,13000.0,Not Verified,Fully Paid,educational,HI,24.09,0,6,0
10000, 36 months,2 years,OWN,56004.0,Source Verified,Fully Paid,home_improvement,CA,12.62,0,9,0
10400, 36 months,1 year,RENT,40800.0,Not Verified,Fully Paid,educational,CO,14.47,0,9,0
5000, 36 months,4 years,MORTGAGE,94368.0,Verified,Fully Paid,debt_consolidation,CA,16.21,0,11,0
10200, 36 months,3 years,RENT,42000.0,Source Verified,Fully Paid,debt_consolidation,KS,14.57,0,8,0
5000, 36 months,3 years,RENT,50000.0,Not Verified,Charged Off,small_business,WV,21.7,1,9,0
4750, 36 months,< 1 year,MORTGAGE,30000.0,Not Verified,Charged Off,house,AZ,12.52,0,8,0
5000, 36 months,< 1 year,RENT,13000.0,Not Verified,Fully Paid,small_business,WI,16.8,0,11,0
4000, 36 months,5 years,RENT,41000.0,Not Verified,Charged Off,debt_consolidation,CA,17.82,0,10,0
4400, 36 months,10+ years,MORTGAGE,51480.0,Not Verified,Charged Off,debt_consolidation,WA,6.69,1,6,0
4000, 36 months,4 years,MORTGAGE,40000.0,Not Verified,Fully Paid,debt_consolidation,AZ,13.26,0,11,0
5000, 36 months,2 years,RENT,63000.0,Source Verified,Fully Paid,credit_card,TX,13.79,0,8,0
9600, 36 months,4 years,RENT,35400.0,Not Verified,Fully Paid,car,VA,21.15,0,17,0
3000, 36 months,< 1 year,RENT,104000.0,Not Verified,Fully Paid,wedding,CA,15.18,0,6,0
5000, 36 months,< 1 year,OWN,30000.0,Verified,Charged Off,educational,AZ,0.0,1,5,0
6400, 36 months,1 year,RENT,43000.0,Not Verified,Fully Paid,wedding,SC,21.01,0,9,0
7800, 36 months,2 years,RENT,59000.0,Verified,Fully Paid,debt_consolidation,WI,11.69,0,9,0
6000, 36 months,< 1 year,RENT,30784.0,Source Verified,Fully Paid,debt_consolidation,FL,5.57,0,5,0
13000, 36 months,< 1 year,OWN,41600.0,Not Verified,Fully Paid,debt_consolidation,DE,17.37,0,6,0
11800, 36 months,4 years,RENT,35000.0,Not Verified,Fully Paid,major_purchase,MA,1.99,0,6,0
8400, 36 months,2 years,MORTGAGE,75000.0,Source Verified,Fully Paid,debt_consolidation,CT,4.16,0,10,0
10000, 36 months,2 years,RENT,50000.0,Verified,Fully Paid,debt_consolidation,FL,12.24,0,13,0
3600, 36 months,1 year,MORTGAGE,35004.0,Not Verified,Fully Paid,major_purchase,NJ,2.23,0,14,0
10000, 36 months,< 1 year,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,OH,24.21,0,12,0
15000, 36 months,2 years,MORTGAGE,52660.0,Verified,Fully Paid,debt_consolidation,FL,6.52,0,7,0
15000, 36 months,3 years,MORTGAGE,100000.0,Verified,Fully Paid,home_improvement,CA,9.19,0,17,0
20000, 36 months,< 1 year,RENT,100000.0,Verified,Fully Paid,debt_consolidation,NY,8.89,1,12,0
12000, 36 months,10+ years,MORTGAGE,57000.0,Verified,Charged Off,debt_consolidation,AZ,13.89,0,9,0
7500, 36 months,5 years,RENT,75000.0,Verified,Fully Paid,debt_consolidation,FL,7.09,0,7,0
14000, 36 months,9 years,RENT,54000.0,Verified,Charged Off,major_purchase,NY,6.71,0,10,0
10000, 36 months,8 years,RENT,40000.0,Verified,Fully Paid,debt_consolidation,MA,4.59,0,3,0
5000, 36 months,10+ years,MORTGAGE,109500.0,Not Verified,Fully Paid,wedding,MD,15.75,0,10,0
7750, 36 months,5 years,MORTGAGE,121352.52,Not Verified,Fully Paid,credit_card,WA,24.54,0,12,0
3000, 36 months,< 1 year,OWN,49140.0,Not Verified,Fully Paid,home_improvement,WA,0.56,0,3,0
1500, 36 months,1 year,RENT,55400.0,Not Verified,Fully Paid,debt_consolidation,NY,23.09,0,15,0
7000, 36 months,1 year,RENT,27720.0,Verified,Fully Paid,debt_consolidation,NY,13.68,0,8,0
20000, 36 months,10+ years,MORTGAGE,250000.0,Verified,Fully Paid,debt_consolidation,CT,5.4,0,10,0
17000, 36 months,4 years,RENT,43275.0,Source Verified,Fully Paid,debt_consolidation,PA,13.03,0,5,0
15000, 36 months,7 years,MORTGAGE,62004.0,Not Verified,Charged Off,debt_consolidation,MI,5.46,0,4,0
3500, 36 months,< 1 year,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,PA,16.92,0,8,0
4000, 36 months,8 years,MORTGAGE,51267.0,Not Verified,Fully Paid,home_improvement,MO,18.07,0,6,0
25000, 36 months,3 years,RENT,85000.0,Verified,Fully Paid,credit_card,PA,17.59,0,10,0
10000, 36 months,10+ years,MORTGAGE,66996.0,Source Verified,Fully Paid,credit_card,CO,3.33,0,11,0
14000, 36 months,2 years,RENT,60000.0,Verified,Fully Paid,credit_card,KS,22.14,0,12,0
10000, 36 months,2 years,RENT,48000.0,Verified,Fully Paid,debt_consolidation,MA,18.35,0,7,0
14700, 36 months,2 years,OTHER,82000.0,Verified,Fully Paid,small_business,OH,4.71,1,11,0
10000, 36 months,1 year,MORTGAGE,45000.0,Source Verified,Fully Paid,car,VA,0.0,1,6,0
18000, 36 months,10+ years,RENT,102000.0,Source Verified,Charged Off,house,MA,11.35,0,8,0
25000, 36 months,8 years,OTHER,96640.0,Verified,Fully Paid,debt_consolidation,AZ,19.57,0,8,0
1600, 36 months,3 years,RENT,25000.0,Not Verified,Fully Paid,debt_consolidation,MD,2.98,0,5,0
3000, 36 months,10+ years,MORTGAGE,50000.0,Not Verified,Fully Paid,other,CA,19.75,0,12,0
6000, 36 months,< 1 year,RENT,18000.0,Not Verified,Fully Paid,small_business,TX,18.07,0,9,0
3000, 36 months,10+ years,MORTGAGE,84000.0,Not Verified,Fully Paid,other,TX,16.86,0,15,0
4400, 36 months,4 years,MORTGAGE,33000.0,Not Verified,Fully Paid,debt_consolidation,CA,10.76,0,8,0
10400, 36 months,1 year,MORTGAGE,97700.0,Verified,Fully Paid,debt_consolidation,PA,6.3,0,12,0
2100, 36 months,< 1 year,RENT,24000.0,Not Verified,Fully Paid,educational,WA,19.35,0,6,0
13600, 36 months,10+ years,RENT,70000.0,Not Verified,Fully Paid,credit_card,MI,22.18,0,6,0
6000, 36 months,3 years,RENT,69780.0,Not Verified,Fully Paid,debt_consolidation,CA,4.06,0,10,0
12000, 36 months,4 years,RENT,58000.0,Verified,Fully Paid,small_business,CA,6.33,0,4,0
6000, 36 months,10+ years,RENT,64668.0,Verified,Fully Paid,major_purchase,CA,11.58,0,5,0
3450, 36 months,3 years,RENT,29000.0,Verified,Fully Paid,credit_card,TX,21.6,0,10,0
10000, 36 months,3 years,MORTGAGE,94185.0,Source Verified,Fully Paid,home_improvement,MO,12.29,0,10,0
5000, 36 months,3 years,RENT,35028.0,Not Verified,Fully Paid,debt_consolidation,PA,24.94,0,15,0
10000, 36 months,4 years,RENT,87000.0,Verified,Fully Paid,wedding,NJ,10.41,0,7,0
20000, 36 months,< 1 year,MORTGAGE,145992.0,Verified,Fully Paid,debt_consolidation,TX,13.1,0,6,0
4000, 36 months,2 years,RENT,54000.0,Not Verified,Fully Paid,moving,NY,12.91,1,8,0
2400, 36 months,1 year,RENT,40000.0,Not Verified,Fully Paid,credit_card,CA,9.0,0,5,0
4000, 36 months,< 1 year,OWN,31193.0,Not Verified,Fully Paid,car,NJ,0.0,0,3,0
11000, 36 months,1 year,RENT,44000.0,Verified,Fully Paid,credit_card,SC,14.97,0,7,0
7500, 36 months,10+ years,MORTGAGE,147996.0,Verified,Fully Paid,major_purchase,AZ,0.92,0,7,0
3000, 36 months,3 years,RENT,70000.0,Not Verified,Fully Paid,debt_consolidation,CA,8.78,0,11,0
25000, 36 months,5 years,MORTGAGE,125000.0,Verified,Fully Paid,small_business,TX,19.3,0,13,0
25000, 36 months,10+ years,RENT,118000.0,Verified,Charged Off,small_business,CA,2.84,0,12,0
4000, 36 months,3 years,RENT,47004.0,Verified,Fully Paid,car,GA,1.07,0,4,0
5000, 36 months,2 years,OWN,38000.0,Verified,Fully Paid,debt_consolidation,TX,19.14,0,10,0
20000, 36 months,5 years,MORTGAGE,60000.0,Verified,Charged Off,debt_consolidation,TX,12.02,0,9,0
11000, 36 months,5 years,RENT,87000.0,Verified,Fully Paid,debt_consolidation,CA,9.32,0,6,0
6000, 36 months,1 year,RENT,31000.0,Not Verified,Fully Paid,wedding,CA,20.25,0,4,0
9150, 36 months,1 year,RENT,43000.0,Not Verified,Fully Paid,credit_card,CA,21.66,0,4,0
6000, 36 months,9 years,MORTGAGE,39996.0,Not Verified,Fully Paid,debt_consolidation,LA,14.58,0,14,0
10000, 36 months,< 1 year,RENT,65000.0,Verified,Fully Paid,small_business,CA,11.72,0,8,0
7000, 36 months,3 years,OWN,45000.0,Not Verified,Fully Paid,credit_card,NJ,24.59,0,7,0
17000, 36 months,5 years,MORTGAGE,74196.0,Source Verified,Fully Paid,debt_consolidation,MD,22.5,0,9,0
